case_id,scenario_id,hour,coefficient_family,component_type,component_id,bus_id,coefficient,source_constraint,notes
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,2,2,-4.832799547856387e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,3,3,-4.737739259001628e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,4,4,-5.096003503382308e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,5,5,-5.255550931249198e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,6,6,-5.418376512182043e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,7,7,2.477219081319971e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,8,8,-7.283522984736764e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,9,9,-5.003508917832591e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,10,10,-5.238163406329331e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,11,11,-4.391002446089509e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,12,12,-4.312524872627219e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,13,13,-3.994566722265564e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,14,14,-4.07233492069333e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,15,15,-3.795414148573538e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,16,16,-3.748021613309002e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,17,17,-3.690609080336122e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,18,18,-3.709316163623038e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,19,19,-3.5431535569078134e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,20,20,-3.4404103074134518e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,21,21,-3.7431569474710206e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,22,22,-3.602406658876851e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,23,23,-3.387916250390717e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
case_b_ac_uc_benders,26,24,reactive_balance_sensitivity,bus,24,24,-4.125723858229735e-09,q_balance_eq,Diagnostic coefficient; not yet linked to a master reactive decision variable.
